PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Churn
4.638672773167885,1.0598186128742466,-0.9960801492164579,-0.6136542879530259,0.350548645142682,0.5193496642666529,0.4737026935319753,0.18240687016343232,-0.12135730888152237,-0.03967304405998458,0
-1.4205991022223612,2.5494628847666863,0.6360666831762674,0.5011316167347379,0.6541385307014739,-0.5833887695303387,-0.4093935384363226,0.07944263364480697,0.0900857335122038,0.016720139174425882,0
3.9160021859906395,1.2224499842506158,-0.5973321113512131,-0.13987426349807766,0.9131195138017948,0.5598806850760485,0.5717828383822089,-0.1607009649079195,-0.055171637032005456,0.07936845320908816,0
-1.6066629401213046,-0.6465752325493128,-0.8246351003015336,0.5491536550469769,-1.1705409547192849,-0.3031974910746884,0.0014416104371260717,-0.010898087212245375,0.012451938666021841,0.051485763969641635,1
0.7476720058867101,-2.3831545660726263,0.5841956012371423,-0.24207482420846857,-0.12680260472562696,-0.005628373670013632,-0.33296845431318023,0.3035164098416401,0.006656739793468816,0.00831220935763027,0
-2.3676512459962447,-1.436455947628843,0.7576276508880249,-0.5992221717233845,-1.3777772341138625,0.10568488067170553,0.34885372735528686,0.42160842503855556,-0.010970666662797487,-0.03797021735578031,1
-2.8570838396047997,1.3656514969495817,-0.378514665977839,-0.24079075135123912,0.3608228764959066,0.41426439022551087,0.2715478446472863,0.16790790097000916,-0.1746702957236885,0.04794661864462335,0
-3.4326064914079675,0.44845425430759145,-0.8383886302501041,-0.5044016133503121,0.3405431119278193,-0.31401063079618774,0.5772582676102868,0.178506095948533,-0.09431259330478771,-0.016188704237292476,1
0.9040125530448272,1.6941995766493687,0.4976957552099357,1.418516851112777,-0.977450568917546,0.6089278945008368,-0.057494100909913574,-0.3205767061791422,-0.05509411127771133,0.0036919315853571437,0
0.39636438433490345,1.3203240763890562,-0.38422874718762223,-0.3387387338199931,-0.10306330162070684,-1.650799035033931,-0.3149477299887384,-0.1384885386013283,0.012390608788144103,-0.006528258074202319,0
-0.7722666180099045,0.9106987435811859,-0.5844982690314353,-0.40606854028463857,0.054898705080463676,-1.1961475774339496,-0.36232502316737814,-0.22658879224845452,-0.09144452548433886,0.119782691121724,0
2.188311983139313,-1.8832918973978368,0.978288870493343,0.10011078534692276,0.027656659813025036,-0.5628917474663971,0.30260611057087927,-0.004548327745576047,0.052065445246447906,-0.030942789861685985,1
-2.8307133393387756,-1.2544798078452468,1.0103381850148365,-0.3415613904662363,-1.0991721869681235,0.09407637418091351,0.5148103891363808,0.39822507393363976,-0.08481947850157694,-0.035977695025039655,1
3.22281699600478,2.2647502417333945,-0.6134939450374457,-0.8334930188794657,-0.9907469398195501,0.08623817258501465,0.31895698045862775,-0.15854913486059202,0.12390516271044762,0.054410676483684084,0
-0.9020127437175324,-0.5173343048373485,-0.6672330342574899,0.7080466510105157,-1.084720472006241,-0.5648590136576694,-0.235769445066983,-0.34027367867978314,-0.10068552048797914,0.031321585055794986,1
3.5457670217482677,1.37775153574319,-0.494597820535641,-0.10681478625221617,0.90568672072819,0.5591517084961056,0.43821369894659973,0.11353661949772964,0.010633635038782532,0.0183628847197539,0
-0.2525610331410077,-2.509176488019558,-1.7972655331958072,0.2719938725611823,-0.1922243667398853,0.5446390564802173,-0.32154581491394557,0.22837498343993187,0.35451507879013316,0.08860355326540746,0
0.2745124880400501,1.1176589819963774,-0.9477120951613904,-0.8942460583130996,-0.5787111040853361,-0.14456949102380984,-0.6220478413211596,-0.1259858984309651,-0.22103262670573867,-0.07461108594987054,0
-3.4312878950941132,0.44747763157552556,-0.8389724096169741,-0.5046313980022024,0.34056045748556585,-0.3137963207905399,0.5768967558939552,0.1770415201417228,-0.09404814346149896,-0.0160753752203953,0
-2.706615160727164,-0.837714081568756,-0.7379186818317831,0.797122641785532,-0.6966920042142982,0.032604347669866265,0.4382987555843867,-0.34219108055987435,0.009261597318897776,0.020688755887607067,0
3.7726699135821136,1.328209950622865,-0.529191155066601,-0.11136236904369448,0.913452127584465,0.5386151425545889,0.5718079949046617,-0.0182563060806737,-0.025536202932676947,-0.014586906065938593,0
-1.4626745849888279,-2.6611487435608843,0.6906792884332214,0.0689916474117777,0.5380998902916677,0.6390890693719103,0.2987391061455267,0.11453131408410536,0.167286041583414,0.1385762262025145,1
0.8165412521774902,-0.7747987299790516,-0.19617430705087927,1.6052814182918225,0.6874624483145134,-0.678172187773494,0.20924960031746848,0.10011851956870504,0.10794359610009152,-0.055338079770292294,0
2.1166889849975403,-2.220623646591783,0.6160347976738173,-0.2576440556672787,-0.2968086833180527,-0.3913984186032958,-0.30352251892726934,0.12868904686779548,-0.07773378826786083,0.039326030548280745,1
0.43386307871369123,-2.2466085906663684,-1.560367287148203,0.47304386263473963,-0.09960958477550512,0.22377830203219132,-0.3938453025267074,0.02473684351823264,0.21240508658975893,-0.06617669825416089,1
-1.7623708343164421,-0.03328776613014489,-0.4988854330638892,0.8120367766795874,-0.9602603484649445,0.752653836275005,0.0688243996590048,-0.20692227041082142,-0.12956919250790297,0.05001792530628505,0
1.7353772105158156,2.5450519480491116,0.0043844853427676585,-0.14020427373133335,-0.16771048658064064,0.20029321449998486,0.25215101820738667,-0.4846677671822136,0.16630764868611372,0.027466820055641286,0
-2.410324341152844,1.5702541591106305,-0.17592543057528423,-0.07485604715061989,0.4369010952725837,0.16333655454594626,-0.045731382427489656,0.006283094343627197,-0.3170542757108461,-0.09963771624078814,0
2.3000539107285984,2.2753660992294047,-0.46393217421443383,-0.6639489440502024,-0.7478852901034173,0.23584473444520565,-0.052518368617426,-0.15595829666442063,0.04432590869576799,0.07170799554341219,0
-0.2611523152117904,-0.7122155879806998,0.19129982473576373,-2.215546902972994,-0.7258598373450148,-0.6199402987605966,-0.5522980407145487,-0.2929992060647429,-0.10500832386711378,0.037164924586728404,0
1.369617185559978,-1.3395520752208112,1.6796087454521886,0.7565421858766018,0.6434697725225373,-0.7586764344730167,-0.020729896242216633,-0.09371820653923624,-0.15589779871754278,0.12651354751214386,0
-2.3734551767098524,-0.8898239107170426,-0.9110211777989272,0.5746516719083541,-0.9742749425807511,0.008664137687595412,0.3356777413489916,-0.14535058793738284,0.07455641341043034,0.02327903760409322,0
-1.068247238921365,-2.900789431467438,0.3980578280577426,-0.21634875543320572,0.24996934826897155,0.6872924276547118,0.053141834674575485,0.12605347765507188,0.18281466921938894,0.18933766919783773,1
1.853353131509088,2.0521836019759783,-0.4734112630064551,-0.5532500258244559,-0.49986002855543743,0.39777371960231594,-0.24153347546582335,-0.5367836549529115,-0.19273430691732735,0.0020627318184047957,0
1.4293039579197444,2.6274105620339587,0.06070497871826225,-0.12868767651956348,-0.17715542716566865,0.2210759522911908,0.08909864865345977,-0.29220819416587435,0.21672498241309612,0.0801727001505351,0
1.4652036928495533,-1.782264659141484,1.186047238719379,0.3161405608702454,0.28848017707118173,-0.48845012153370754,0.15366404074626047,-0.002408104766238059,0.018157096780742996,0.03010170721581552,0
0.8694310405598652,-1.1267170101055892,-1.828839975195063,-0.9683399420898203,0.7355539234176208,-0.32039128579613235,-0.7743561371728424,0.15854218820145444,0.033739325884102514,0.08226686713782003,1
-0.15021914485015928,0.530274633654659,-0.9729578059852845,-0.7310347295187493,-0.2332445652812028,-1.130645708727953,-0.5371520432677593,-0.4289560518518236,-0.17586478833026226,0.018698416731695554,0
-0.6335071060280094,-1.939615073872166,-1.0900892631355654,0.9593047903380889,0.44582390505606867,0.2522701113683909,-0.2268080669301495,-0.009764666150772653,0.053801696982150385,0.03262262516473857,1
1.8628373134351615,1.779602813421937,-0.5764855501039305,-0.6999836975352903,-0.6907827800576717,-0.7794951284578763,-0.11952036771184445,0.005719540817327856,0.10411923418355996,0.016215032185326515,0
0.653275744102554,-2.5698848548545383,0.61015877646917,-0.08491503232921764,0.14863634759328306,0.0831778601046062,-0.3406633448255073,-0.21265136479168842,-0.051783054986115774,-0.029170641815724627,1
3.0239909416348305,0.6510382327710105,-0.6142462075938101,-0.004461507816317724,1.23326828492363,-0.3513840714517318,0.3650060190729252,-0.26668660982376713,-0.05779954649518258,0.015791173051918267,0
3.9754750231912404,-0.9285479247666921,1.1602607969955256,-0.010024827411711505,-0.4756319811726107,-0.05390668680851168,0.48891432340067315,0.32471784056220204,-0.08598613036725941,0.009785709885254464,0
-1.5667952142657882,2.4910009689544284,0.2980787370843344,0.21738690483535125,0.4773815181633107,0.8477685467030279,-0.25792051573939684,-0.13550461207754103,-0.23781446117943833,-0.033545093931728345,0
4.16424021339908,0.40635576391561606,-0.2205951858455891,1.27928724644342,-0.12552907593505075,0.7722241876827804,0.7552876871508469,-0.03740437459796624,-0.1259009984531663,-0.034192450347396444,0
2.1834620296159795,-1.887997551742315,0.9761063992305201,0.09876601846514714,0.027288650451382936,-0.559215767273051,0.2873476932868741,-0.004917955668768248,0.06042631050547319,0.017119411790072682,0
2.2008584591134275,-0.556667955574538,-0.13187864444753555,1.6084011774309033,0.5211317144432999,-1.0925926893870506,0.3280457467672657,-0.024983463278249397,0.00501627147918977,-0.009586185793958688,0
0.6600600450332461,3.020317755600891,0.32463534191481325,-0.030470677797615156,-0.1850766715836901,0.1916358271643731,-0.166011969678584,0.32996536210663635,0.442105217506722,-0.0034140165923332256,0
-0.9836371018071137,0.21094603063934164,-0.41265875399051816,0.7870521370356305,-1.1560120907963123,0.43745270559797395,-0.2490399552894963,-0.07881749306788524,-0.2003465088421907,0.02310551038524273,0
0.08801252646715477,-2.9174211075551333,0.32225042951116983,-0.30583261877131057,0.05808468588324482,0.4204221454019187,-0.29161267302567956,-0.14920613192238041,0.11029315137982029,-0.010452125561661604,1
-0.8590305674032889,-2.1508162117886807,0.045784925620934815,-1.1873386218791946,-1.9211174220923835,0.18671302695990682,-0.0595470406020206,-0.11811267128817945,0.2739734235733921,-0.13834985998484944,0
1.1819509526012073,-1.0031348771658437,1.624156980870012,0.6347261559447499,0.5067287437953351,0.520327364543613,0.2420100421406656,-0.01549549314315212,-0.00466874979176066,0.03095316882108574,0
1.2598772963733882,0.6853105600108653,-0.6652130159274047,0.3182721795096426,-1.9565903987693158,1.0943477668132202,-0.5937626697614872,-0.009876345922634155,-0.25148375753043967,-0.04817601840809189,0
-1.2760570135223686,3.0442748100333454,0.7421879661009692,0.5123310283119467,0.578297727258259,0.48170719804671047,-0.4987631953674077,0.04510006525640441,-0.058240839591314666,0.023884692338076115,0
-0.2909373907444825,-1.1863602428951439,-1.6512551669614883,-0.6723275993037039,1.2192454720141137,-0.03010256746082536,-0.3035786978038876,-0.06668791722499404,0.14741646793887497,-0.20267301561387294,0
-2.3925544508501737,-0.9093318526289167,-0.9246621475023064,0.5654275261919697,-0.9772570993853984,0.01999582352243525,0.3131929177487604,-0.1533106632854292,0.05322757686606097,0.005890054647477948,0
-1.3346095131948053,1.8293034709973575,2.345852205839446,-0.4937097158748491,0.5395037026439844,-0.4309722998832391,-0.3252342542027415,0.06095146565390528,0.04196434097562751,-0.017484037737327936,0
4.129611540625446,0.9989920395463974,-0.8895624378737134,-0.43945382370678593,0.612139715050818,0.6277784175053934,0.2983651265979874,-0.04830765214163697,-0.165462381420241,0.01975051944933802,0
-0.8977304595177978,3.150709850807045,0.8312555947496522,0.5924586896928837,0.6161976028393747,0.3772468754649592,-0.3030695892299717,-0.06069657325831329,0.24970932168645332,0.030508535948635188,0
-1.6408108910301935,-0.32459789668663863,-1.7287443374816978,-1.3214348772768327,-0.48465413898562376,-0.24394435814761922,0.03156151463874788,-0.1291375232331777,0.23776886466251246,0.13394841644697206,0
3.6432653387055995,-0.3605167126049107,0.617975737365513,-1.5294702608492583,0.5370482414285732,-0.14597056651189738,0.06418132212817858,0.02747361290416122,-0.1813445820844037,0.023620060731273606,0
-0.15375869049508795,0.8254441738977331,0.21814710322376712,1.3731819003058539,-0.724743520712089,-0.06215969224605744,0.16591302528113422,-0.46730687942203036,0.06382664987931116,-0.03280466771847338,0
-1.618316998496778,0.05243313155200066,-1.2806241624096493,-0.8995351523226472,-0.12878776394139904,-0.5104204774641657,-0.09208617004514157,-0.3429966097258849,0.007627410713027455,-0.108053157318343,0
0.3367256106845767,-0.1481744713168021,0.6268681950317049,-1.907453568980052,-0.6135974931915275,-1.053214718479312,-0.44492582766357763,-0.19370726095529728,-0.0867312690647168,0.12007632420066174,0
-1.5364991766710252,2.12978976546567,0.293103263196909,0.27815183770790286,0.5795570877985828,-0.2997351086310578,-0.045190060549472076,-0.08815130090193354,0.15102761151100444,-0.020235519586873578,0
-1.0174227836024987,-2.9758798053721383,0.35172606102174103,-0.23878061892264243,0.24827597788294825,0.7107484679696245,0.004651849914770054,0.022392732661620566,0.18155695362008117,-0.004535511552288004,1
-1.4562825579803858,-0.48607250759873,0.40162438708337933,-2.053268960009819,-0.5196993976890608,-0.4399709553418054,-0.03239138352187733,0.15944454616722847,0.0355725630339793,-0.03272030816081626,0
-0.8534523800355915,-1.8263826687153146,-1.0231529461119526,0.9808525586917084,0.439642658700545,0.2394996255177292,-0.2262030971039743,0.19333057386735206,0.010314286799781327,0.07940029404072389,1
2.4873784199600504,-1.3176334066679978,-1.1198402378155143,0.605078491783396,-0.4364758864457863,-0.695612979100049,-0.1496696920691887,0.4980522484768358,0.0779824064660985,-0.015169298149449624,0
-1.2656309544169704,3.020562380264714,0.724583792557151,0.5026328220446117,0.5761278877324546,0.48889849406316327,-0.49436107708397825,0.023381246794279463,-0.09430064175681999,-0.004069849876912288,0
0.4084974288864586,-2.313186742391579,-1.6026662016147286,0.4475859764553549,-0.10588777755278189,0.25779022647194066,-0.4781679123361262,-0.02340163837410126,0.19326129099980394,-0.06659233456584335,0
-0.10484087474163696,1.3382637041275058,-0.5113978018040086,-0.3758102350277505,0.007593282370650959,-0.191153536870473,-0.23299405256996666,-0.5620566867843139,-0.10935588077219502,0.012475682617262892,0
-1.4483448445368492,2.7750279898151016,0.5041097559979512,0.346161668317689,0.515558937184347,0.7132737689055666,-0.09801184564680453,0.010841676210476233,0.14984061919150934,-0.0401453501391027,0
-1.5358683646971116,2.7661677733054097,0.4953071931863142,0.33462862801162285,0.5086484701334154,0.7315114224341642,-0.1423002444707737,0.04720895845773477,0.10424101065970352,-0.016320201260157843,0
-1.5335567103449874,0.44228733868960457,0.15425956160004117,1.2954542006145255,-0.721664186103991,-0.9690866794416237,-0.2582097438799468,0.22922278361551174,-0.17894510587378337,-0.044554152770610554,0
0.8170515832376459,-1.195141821204096,-0.619828606999307,1.2161727424874722,0.3575061116026119,-0.4878697416311528,-0.35840357867731315,0.1414264350747267,-0.14319814972695524,-0.09511055270052063,0
-1.140052240790953,-2.885053891290019,0.4060175421406331,-0.2174106462968595,0.24666284101251826,0.6908176374443614,0.03827243953360608,0.15859828269494985,0.15696311819423786,-0.015075110123731498,0
2.687991923024499,2.226810676546497,-0.49822664414488294,-0.6574600232679438,-0.7310707408551866,0.18531302198635624,0.19752401614853782,-0.35721411155699184,0.01423467844998794,-0.03501945346078494,0
3.69473995740505,0.010633179343108735,-1.106635460267664,-0.4756150908795715,0.7533274491938984,-1.4792713775000847,0.4221591215093302,0.09602418188117724,0.055321742547596114,0.04874347545752793,0
3.9282849342897643,0.5048348014312941,-0.15537575107255644,1.30022500152078,-0.1302745430721586,0.7720021497902793,0.6691843015640957,0.13673066042196488,-0.08336989735188735,-0.07409598755642338,0
-0.5707673951159133,-1.752367178276017,0.3001869517696048,-1.407435881997348,1.3888245389615617,0.11078935186720863,-0.07129668799971177,-0.16561346707712832,0.10493936180676526,0.054773346111134456,1
1.4474520766334105,2.090521099943287,-0.07701194545652279,-0.1474994837296917,-0.0973056613614681,-0.8572311001395458,0.2891507228765898,-0.35365658625914387,0.3059445468876037,0.03414365524410094,0
-3.3113801077382776,0.47358155327668955,-0.8136834450090893,-0.4805401696592071,0.352894462658143,-0.3428520512053943,0.6163397217321457,0.13004885135892713,0.024100827061432534,-0.05137229830270172,1
-1.1668833682981476,3.0461206218356875,0.7460684865089454,0.522475807416977,0.5857329438944386,0.462363947844727,-0.44251065276602736,-0.006303903861382126,-0.018764241256437265,-0.014218886040609863,0
1.6322061155708971,-2.281664125420511,0.5713469032082518,-0.3171275805293535,-0.33053433022851736,-0.28109688568092084,-0.6518271368389418,0.2771540910732361,-0.19548190627796475,-0.07074343778257092,1
-3.4312878950941132,0.44747763157552556,-0.8389724096169741,-0.5046313980022024,0.34056045748556585,-0.3137963207905399,0.5768967558939552,0.1770415201417228,-0.09404814346149896,-0.0160753752203953,0
-3.39211491796744,-0.25120775264862444,0.8846997920932977,-1.4948023586446388,0.22492446180709513,-0.16213554808748884,0.6476469859695468,0.1984008152955737,-0.13636435555864954,-0.016918020776111004,0
1.850120735116548,-0.7363185409072073,-0.6695558706404751,1.054033598245021,0.03900316683899266,0.4504648738726944,-0.2063901613494668,0.08244934704351914,-0.10284676821959475,-0.007346148529870565,0
0.5474112786901434,1.5538186816116315,0.48520763003341455,1.2988215510211636,-1.176197250640295,-0.5583478246324234,-0.109801071195419,0.4689116785023168,0.33193658621710864,-0.04202670006373398,0
4.343774047911789,0.28952316838604114,-0.4415117285070213,1.0181240427489395,-0.4191696011081532,0.8010194212114004,0.5357046832505491,0.17730599236534372,-0.16741755658781793,-0.060985311740570515,1
-3.2429252464367893,-0.32836217858247796,-0.42370381442865646,0.9348481301251239,-0.6933993132753027,-0.1008347770522355,0.6516393299211808,0.34706349939679426,-0.002143818008085238,0.06894214390949387,0
3.6954820718420582,0.057055408392059456,1.0369509568206925,-1.1399514583155212,0.868476969216254,-0.34583267243681265,0.6890967735716745,-0.03051107782729684,0.03762871234562135,0.07805684539849989,0
-1.4828161726892697,1.878905003623469,-0.03229458036901654,-0.05402601179385803,0.26082896015842993,-0.19805514180115688,-0.33098155477596053,0.10554984099904381,-0.16397558335075832,0.013732828979874063,0
1.712794719822608,-0.6121596151169805,-0.44274300416724055,1.3217037572723727,0.3359281888800428,0.4118995939623916,0.03893643372223821,-0.1410106293317728,-0.041556378952814756,0.08352398693950952,0
-0.8843252721952825,3.371741162227396,0.9921609370448753,0.6876992878650305,0.6418029945327328,0.2868493645879505,-0.23766362065386124,0.08254991286890899,0.5531176336111038,0.004080924416229978,0
2.44434025317379,-0.6609910916483498,0.9234137684112986,-1.0839345362495454,1.1563590830478112,-1.12917308948428,0.11346707648362572,-0.10841559164172548,-0.06735798606006452,0.05640903212722292,1
0.6152763503566376,1.913529871907506,-0.20805835072177878,-0.2816594914650933,-0.1643794220119384,-0.6389310731726217,-0.3150347667022966,-0.13299215598792455,-0.015367035336617402,-0.0026993963922304176,0
1.755157043872259,-1.8137715528313871,1.0214716932436543,0.09453045766184702,0.008170214004898356,-0.516335986127434,0.07929993222170313,0.236076796711056,0.03140031699401344,-0.018634147469457827,0
0.4271381835410801,-1.6687042098328442,1.5407333444778728,0.7409085662798729,0.8247479352139326,-0.37693153130278995,0.08985429317101333,-0.2435493569095709,-0.10313144896726505,-0.00025946355927049513,1
1.2996121769083508,1.183952652054299,2.0640246238225948,0.06870211749467832,-1.6428385176775202,0.6400611093979851,-0.13728799698284672,0.4697674879055914,0.12558842671015,-0.016316533698628236,0
-0.4091726624763084,-2.275754138845709,-0.38418279455380666,-2.098222557210051,0.7390975745714411,0.41915828521429493,-0.21975703876414587,0.21917621009114244,0.3262709520942132,0.14974013574400166,0
-1.1337015347136647,2.424104218214063,0.11600855609480447,-0.0031822119595694897,0.20443851473441696,0.8127403051986617,-0.3095963660282969,0.007661482487125001,-0.16495007541284312,-0.017786828239163652,0
0.5159593751444593,-2.2616286893492554,-0.2992678787533629,-1.9650333799720332,0.8295516870470289,0.1674915326041365,-0.42113844135794587,-0.32065400757946305,0.20303569547474026,-0.11959416650118362,1
-1.6129564292755942,2.684055629654943,0.4337969708494159,0.2929977535891038,0.4943843560067792,0.7771929799885534,-0.20264757283705884,0.027164048400002028,-0.03371759097144499,-0.005224838629926637,0
0.6553008278392577,-1.2299571113945005,-0.6424522189971719,1.1925377390765148,0.3453250627793788,-0.44225341735126555,-0.5043252896088187,0.19311028899750607,-0.16740743545776587,0.1143048881930396,0
2.8118104344260177,-0.2658430068508026,-0.2996342590604867,1.348897139118602,0.16215122429890919,-0.009986546498862726,0.11058994440006761,-0.03853273680224399,-0.16057126787322096,0.03507806114417988,0
-3.353878509732422,0.5294484357900916,-0.7776217888768691,-0.4630251083291328,0.354692164139186,-0.35912419046410715,0.6371427059931793,0.20104696268692535,0.043374782345414156,0.02876094753795229,0
-1.275242719984716,-2.8672227979166425,0.5637276805693151,0.01122176760143257,0.5355071981880369,0.6973815009441764,0.19261259816592108,-0.16413401853199977,0.17122428996242076,-0.038877723932703334,1
-2.05765361320616,0.16806824557291683,-1.0684937395998066,-0.6625423552785639,0.1466525521134482,-0.4951216476811369,0.009146191563236853,-0.4265764697480381,-0.06263241080131125,0.045794877872196445,0
-3.4301088830066644,0.52795612214587,-0.7833814657374908,-0.47235964426045524,0.34816328586484835,-0.3466483176715544,0.6207020263969794,0.24620746949941294,-0.018860890341611296,0.10011232456630645,0
1.751141689267799,-0.14960320394815102,0.7631210983509702,-1.358908235263495,0.8809877976979157,1.469059508920996,-0.42176719527839274,-0.06658344782334637,-0.28252284757877916,-0.06981398491261696,0
0.3955416929173298,-1.8705740737865415,1.2602423359944825,0.4307893928451099,0.5107808237082396,-0.27530693799923467,-0.3166941727871502,-0.005381470302332267,-0.24656869346578972,-0.023354760661750466,1
-0.693391099863804,3.300245812171401,0.9436537644075677,0.6729195793031659,0.6459286678442744,0.28265802918868227,-0.1516310753968995,-0.05222871277573581,0.5094337017319033,-0.005565396039271365,0
-3.4431552619188026,0.4562672361641178,-0.8337183953151456,-0.502563336135191,0.34040434746584675,-0.3157251108413717,0.5801503613409393,0.19022270240301292,-0.09642819205109678,-0.017095336372470498,0
1.2929861957405389,1.548460043268517,1.608587313840276,-1.3199834145745222,-0.503511765325316,-0.7264588598063609,0.08162790861148753,0.25454081150585783,0.3793401862148102,-0.004303161385629325,0
0.08761967587979155,-2.5370292190819206,0.7685955326036945,0.11282251734694072,0.41107581898589646,0.15532737914026729,-0.3974503265764836,-0.33534876559899784,-0.16653386420075367,-0.15421502764208445,0
-0.04537170643477697,0.7275830671907904,-1.1389613938739942,-1.1156769551951071,-0.8022578711917198,-1.2174386721502126,-0.7368329312974464,0.47543134365439244,-0.1374489868501085,-0.07288453342047965,1
0.4932574211607896,2.0093007677278956,0.8587820357484732,1.7453669682247817,-0.6762592995024895,0.5410325010026984,0.0848209562971372,-0.29476706895403826,0.19384907956608613,0.062038140552871754,0
-2.6922607263840685,-1.3570251947121559,0.9490413514935067,-0.3656887789147009,-1.0973509034047348,0.11657892477395261,0.4768516589215658,0.24444461421859032,-0.05705224495626974,-0.024078148250829216,1
-2.6985054917213676,-1.4816019329873629,1.0205599726423256,-0.17556827731973274,-0.8102199378136319,0.1661510436437531,0.5413463459827192,-0.25402432527271684,-0.020201488418306848,0.10258872223894346,1
-1.353940054402863,2.6087600215298172,0.3887723489130436,0.28598070174228646,0.5045702517456416,0.7651600158798586,-0.12050601369882012,-0.15321498508388318,-0.0038698636783376333,-0.04242174602223967,0
-0.13740060564502343,-0.5969934846756474,-1.0640228536409653,-0.16219232156788335,1.5989111546814612,-0.40923735480482687,-0.16292934879511078,-0.12711848572583653,0.03400648521856085,-0.04085595349683067,0
-0.9907707616772262,3.2399179250876644,0.8925072256193058,0.6213358781869562,0.619531048260667,0.3564799812157903,-0.31489076332153704,0.043545645154444396,0.32179584290176605,-0.0012614334769189969,0
-1.1116840322371297,3.138953179970257,0.8144464384515203,0.5664680978007981,0.5995954842359438,0.4158581920080363,-0.3870111866000685,0.03158435508846974,0.12128891499571476,-0.03043718528753351,0
-1.52493223932712,-2.0913117904361296,-1.1169004890942402,1.009970261584503,0.6424476384761717,0.5466219487531895,0.1013043284855985,-0.016491610369906137,0.1489665545052978,-0.002153659733420294,1
3.215176244295561,2.281607375608696,-0.6042620005710533,-0.8292066881391523,-0.990424083697625,0.0789394234129218,0.3434565819600033,-0.14268303503209587,0.10982200622238888,-0.01683782890292973,0
-0.9800658644425404,-0.9156612555381253,0.13679397818391587,-2.1675340217233385,-0.5213087019891443,-0.3307998167277002,-0.1988000647613942,-0.42320642619857024,0.04951689580037721,0.047438310970954356,1
3.1925860645365653,0.33081499122662,-0.12208051793184353,1.41769484761099,0.10968611596287053,0.9711758099810808,0.23240623507510585,-0.09152144314145173,-0.18667683760672873,0.07689551252669424,0
2.192565668782761,0.9325976564258233,-0.2829227641392005,0.27521860714032953,1.505046839722597,-0.33323090827956464,0.250295136559459,-0.08241670657974834,0.05477266641769302,0.05309715560687459,0
